  iter      gem.score      eta.score    gamma.score    total.score   gem.mean  gem.scale    gamma.0    gamma.1      eta.0      eta.1      eta.2
000001     -24428.052     -45814.289       -243.198     -70485.539 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000002     -24813.187     -45156.781       -246.123     -70216.091 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000003     -24675.444     -44405.340       -247.422     -69328.205 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000004     -24726.557     -43202.189       -241.726     -68170.472 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000005     -24791.954     -42500.891       -236.020     -67528.864 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000006     -24980.961     -42454.553       -236.757     -67672.272 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000007     -24957.913     -42321.760       -236.757     -67516.431 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000008     -25099.706     -42511.949       -236.757     -67848.413 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000009     -25164.789     -42397.546       -236.757     -67799.092 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000010     -25414.668     -42384.937       -236.757     -68036.362 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000011     -25532.939     -42466.593       -236.757     -68236.289 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000012     -25409.375     -42453.049       -236.757     -68099.181 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
000013     -25589.724     -42583.903       -237.237     -68410.864 3.5000e-01 1.0000e+02, 3 5.0000e-01 5.0000e-01 1.0000e+00 5.0000e-01 2.5000e-01
